Participant ID,Age,County,Marital Status,Education Level,Occupation,Monthly Income,Monthly Savings,Savings Group Member,Owns Business,Business Type,Main Business Challenge,Smartphone Access,Internet Access,Number of Dependents,Monthly Health Expenses,Health Insurance,Caregiving in hours/Week,Training Received
102187,48,Machakos,Married,KCSE,Unemployed,22043,500,Yes,No,Agriculture,No Challenge,No,No,3,1325,No,48,No
963675,54,Nyeri,Married,Diploma,Civil servant,35006,4900,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1810,Yes,34,No
921530,29,Nairobi,Divorced,KCSE,Small Business,39314,0,No,Yes,fashion,High Taxes,Yes,Yes,1,1625,Yes,28,No
585687,39,Wajir,Divorced,Graduate,Small Business,27802,0,No,No,Agriculture,No Challenge,No,No,5,1317,No,36,No
776585,39,Mombasa,Married,Certificate,Shop Attendant,20394,0,No,No,Agriculture,No Challenge,No,No,2,1548,No,48,Yes
758966,34,Machakos,Divorced,KCSE,Farmer,22076,3600,Yes,No,Agriculture,No Challenge,No,No,3,1944,No,45,Yes
944052,39,Kisumu,Single,Graduate,Small Business,17429,0,No,No,Agriculture,No Challenge,Yes,No,3,1994,No,57,No
526044,40,Mombasa,Married,KCSE,Small Business,34805,0,No,No,Agriculture,No Challenge,Yes,No,2,1355,Yes,49,No
226270,45,Narok,Married,KCSE,Farmer,30111,2900,Yes,No,Agriculture,No Challenge,Yes,Yes,3,2570,No,46,Yes
900819,49,Nyeri,Married,Certificate,Shop Attendant,19816,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1428,No,53,No
431607,41,Nairobi,Married,KCSE,Casual Labour,14017,0,No,Yes,Retail,Low Customers,No,No,4,1994,No,59,Yes
867286,51,Nakuru,Divorced,Graduate,Civil servant,54440,3300,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1577,Yes,33,No
453827,39,Wajir,Single,Diploma,Civil servant,50184,0,No,Yes,cooperation,No Capital,Yes,Yes,2,2251,No,23,No
686349,45,Kakamega,Single,Graduate,Civil servant,63756,5900,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1284,Yes,52,No
859785,27,Narok,Married,Certificate,Shop Attendant,20495,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2219,No,53,No
181257,31,Narok,Married,Certificate,Small Business,23076,4500,Yes,Yes,fashion,Low Customers,No,No,4,1347,No,49,No
161753,42,Nairobi,Married,KCSE,Vendor,11990,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1798,No,42,No
971206,61,Kisumu,Married,Certificate,Shop Attendant,19134,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1590,No,34,No
504303,51,Kakamega,Married,KCSE,Farmer,22603,3100,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1558,Yes,25,No
524032,32,Nakuru,Married,Diploma,Civil servant,37446,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1390,Yes,49,No
123408,56,Kisii,Married,Graduate,Civil servant,29815,0,No,Yes,Retail,Low Customers,No,No,5,2015,No,57,Yes
224116,51,Kisii,Married,KCSE,Farmer,28661,0,No,No,Agriculture,No Challenge,No,No,0,1553,No,32,No
755496,47,Narok,Married,KCPE,Farmer,17405,0,No,Yes,Agriculture,No Capital,Yes,Yes,4,1782,Yes,55,No
117413,54,Kisumu,Married,KCSE,Casual Labour,14717,2300,Yes,No,Agriculture,No Challenge,No,No,4,1123,Yes,59,No
737938,42,Nairobi,Divorced,Diploma,Small Business,34053,3800,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1910,Yes,25,No
159500,37,Narok,Married,Certificate,Shop Attendant,18442,2800,Yes,Yes,fashion,Poor infrastructure,Yes,Yes,1,2015,No,37,Yes
970946,45,Kisii,Widowed,Certificate,Shop Attendant,18843,3200,Yes,Yes,Casual jobs,No Capital,No,No,4,1249,No,55,No
156358,46,Narok,Divorced,Diploma,Civil servant,59539,0,No,No,Agriculture,No Challenge,Yes,No,2,1815,Yes,44,Yes
166197,45,Kisii,Widowed,KCSE,Farmer,27288,0,No,No,Agriculture,No Challenge,No,No,3,1763,Yes,23,No
593992,46,Kisumu,Married,Certificate,Shop Attendant,16517,2900,No,No,Agriculture,No Challenge,Yes,No,5,1376,No,43,No
848149,61,Kisumu,Single,KCSE,Casual Labour,15624,1900,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1209,No,44,No
323492,58,Nairobi,Married,KCSE,Small Business,34021,2400,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1439,Yes,41,No
885833,57,Wajir,Married,KCSE,Small Business,24007,3200,Yes,No,Agriculture,No Challenge,No,No,3,1605,Yes,20,No
526070,54,Wajir,Single,Diploma,corperative worker,43841,6400,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1688,Yes,23,No
176240,61,Narok,Married,Graduate,corperative worker,65875,4100,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1269,Yes,56,No
335595,32,Narok,Divorced,Certificate,Shop Attendant,22795,3700,Yes,No,Agriculture,No Challenge,No,No,5,2750,No,46,Yes
622710,38,Narok,Married,Diploma,Civil servant,44835,1300,No,No,Agriculture,No Challenge,Yes,Yes,3,2034,No,57,No
845423,44,Nairobi,Married,KCSE,Farmer,20649,3100,Yes,No,Agriculture,No Challenge,No,No,5,1365,No,52,No
378466,56,Mombasa,Married,Graduate,Small Business,31145,0,No,Yes,Agriculture,Poor infrastructure,Yes,Yes,4,2220,No,26,No
999485,44,Narok,Married,KCPE,Casual Labour,15038,2900,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1571,Yes,25,No
106968,52,Wajir,Married,KCSE,Farmer,18873,0,No,No,Agriculture,No Challenge,No,No,2,1630,No,32,No
389662,34,Wajir,Married,KCSE,Farmer,18172,1500,Yes,No,Agriculture,No Challenge,Yes,No,5,1269,No,49,No
938357,38,Kakamega,Married,Diploma,Shop Attendant,16272,0,No,No,Agriculture,No Challenge,No,No,4,1684,Yes,33,No
290920,51,Kisumu,Married,KCSE,Farmer,31585,0,No,No,Agriculture,No Challenge,Yes,Yes,7,1278,Yes,39,No
998332,35,Mombasa,Married,KCPE,Vendor,13824,0,No,No,Agriculture,No Challenge,No,Yes,4,2020,No,59,No
979854,41,Kisii,Married,KCSE,Unemployed,3623,0,No,No,Agriculture,No Challenge,No,No,3,1596,No,32,No
363844,38,Wajir,Married,KCPE,Farmer,30774,1900,Yes,Yes,Retail,High Taxes,Yes,No,4,1547,Yes,21,Yes
980214,41,Nakuru,Married,KCSE,Farmer,18378,2300,Yes,Yes,Casual jobs,Poor infrastructure,No,Yes,3,1972,Yes,49,No
332076,50,Nakuru,Married,Certificate,Shop Attendant,17221,0,No,No,Agriculture,No Challenge,Yes,Yes,5,2032,No,46,Yes
123199,41,Wajir,Married,KCSE,Farmer,30566,0,No,No,Agriculture,No Challenge,Yes,Yes,7,1958,Yes,56,No
537805,46,Nakuru,Married,KCSE,Vendor,23101,0,No,No,Agriculture,No Challenge,Yes,Yes,8,2203,No,26,No
263187,32,Machakos,Married,KCSE,Farmer,22651,0,No,No,Agriculture,No Challenge,Yes,No,3,1958,Yes,41,No
555150,54,Mombasa,Married,KCSE,Small Business,30800,2600,Yes,No,Agriculture,No Challenge,Yes,Yes,4,2594,Yes,59,No
609551,41,Kisumu,Married,KCSE,Vendor,17590,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1859,No,59,No
613942,48,Wajir,Married,Certificate,Small Business,31540,0,No,No,Agriculture,No Challenge,Yes,No,5,2412,No,35,No
809676,51,Wajir,Married,KCSE,Small Business,33837,4100,Yes,No,Agriculture,No Challenge,No,No,3,2658,Yes,56,No
105520,37,Kisii,Married,KCSE,Farmer,11724,0,No,No,Agriculture,No Challenge,No,No,6,1404,No,39,No
734102,57,Mombasa,Married,Certificate,Shop Attendant,15565,2400,Yes,No,Retail,Poor infrastructure,Yes,No,3,2015,Yes,40,No
267527,47,Narok,Married,KCSE,Vendor,17100,0,No,No,Agriculture,No Challenge,No,No,3,1984,Yes,32,No
870644,44,Narok,Married,KCSE,Farmer,17695,1800,Yes,No,Agriculture,No Challenge,Yes,No,4,2374,No,54,No
747652,36,Nyeri,Married,KCSE,Farmer,28368,0,No,No,Agriculture,No Challenge,No,No,0,1589,No,37,No
639243,61,Kakamega,Single,KCSE,Unemployed,4108,700,No,No,Agriculture,No Challenge,No,No,3,1651,No,43,Yes
275121,52,Machakos,Married,KCSE,Farmer,18359,2300,Yes,Yes,Agriculture,High Competition,No,No,11,1217,No,35,Yes
769277,36,Nairobi,Married,KCSE,Farmer,25816,0,Yes,No,Agriculture,No Challenge,Yes,Yes,3,2162,No,50,Yes
571797,40,Nairobi,Single,KCPE,Vendor,17191,1300,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1516,No,48,No
350144,54,Nyeri,Married,KCSE,Farmer,32978,3200,Yes,No,Agriculture,No Challenge,Yes,Yes,1,2538,Yes,20,Yes
164925,50,Kisumu,Widowed,KCSE,Farmer,25175,0,No,No,Agriculture,No Challenge,No,No,4,1994,No,53,No
469360,52,Nairobi,Married,Graduate,Civil servant,55317,0,No,No,Agriculture,No Challenge,Yes,No,7,1585,Yes,48,No
694557,43,Narok,Widowed,Certificate,fashion,20469,1200,Yes,No,Agriculture,No Challenge,Yes,No,7,2261,Yes,34,No
403602,51,Nakuru,Married,Certificate,Small Business,20464,1300,No,No,Agriculture,No Challenge,Yes,No,3,2259,No,20,No
451181,42,Kakamega,Married,KCSE,Vendor,17894,0,Yes,No,Agriculture,No Challenge,No,No,2,1401,No,43,No
776473,44,Mombasa,Married,KCSE,Farmer,17843,0,No,No,Agriculture,No Challenge,Yes,No,3,1827,No,37,Yes
199977,48,Narok,Widowed,KCSE,Farmer,24913,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1100,No,52,No
605838,64,Kisii,Married,KCSE,Vendor,15280,2500,Yes,Yes,Retail,No Capital,Yes,Yes,3,1597,Yes,24,No
619163,40,Mombasa,Married,Certificate,fashion,25496,4200,Yes,No,Agriculture,No Challenge,Yes,Yes,6,2042,Yes,50,No
583442,43,Nairobi,Married,Diploma,corperative worker,49548,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1582,Yes,38,No
129345,45,Mombasa,Married,KCSE,Unemployed,1791,200,Yes,Yes,Agriculture,No Capital,No,No,5,1873,No,45,No
879976,55,Wajir,Married,KCSE,Farmer,28209,3400,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2660,Yes,26,No
472251,52,Machakos,Married,KCSE,Farmer,14699,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1672,No,49,Yes
886086,30,Narok,Single,KCSE,Casual Labour,13187,2600,No,No,Agriculture,No Challenge,No,No,5,2504,No,59,No
593814,68,Kisii,Widowed,KCSE,Small Business,34792,6600,Yes,Yes,food Vendoring,High Taxes,Yes,Yes,3,2467,Yes,44,No
803221,44,Machakos,Divorced,Certificate,beauty,30274,0,No,No,Agriculture,No Challenge,Yes,No,2,1265,Yes,37,No
197406,48,Mombasa,Married,KCSE,Small Business,36521,0,No,Yes,Retail,Low Customers,No,No,3,1980,No,21,Yes
411442,56,Kisumu,Married,KCSE,Small Business,40031,2500,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1892,Yes,53,Yes
407086,33,Nyeri,Single,Certificate,Small Business,24266,0,No,No,Agriculture,No Challenge,Yes,No,7,1879,No,43,No
627741,41,Narok,Single,Graduate,Civil servant,45681,7700,No,No,Agriculture,No Challenge,Yes,Yes,8,1591,Yes,48,No
727099,57,Wajir,Married,Diploma,Civil servant,51274,3000,Yes,No,Agriculture,No Challenge,Yes,Yes,1,2134,Yes,29,Yes
679223,36,Kisii,Married,KCSE,Farmer,25475,0,No,Yes,food Vendoring,Poor infrastructure,No,No,5,2407,No,50,No
484583,44,Nakuru,Single,KCSE,Casual Labour,15857,0,No,No,Agriculture,No Challenge,Yes,No,6,2012,No,26,No
798730,53,Kisii,Married,KCSE,Farmer,20339,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1384,Yes,53,No
894760,55,Machakos,Married,KCPE,Vendor,21399,1700,Yes,Yes,Retail,High Competition,No,No,4,2196,No,48,No
115534,35,Kisii,Married,KCSE,Farmer,18472,0,No,No,Agriculture,No Challenge,Yes,No,4,1395,No,57,No
971712,56,Machakos,Divorced,KCPE,Farmer,28145,0,No,No,Agriculture,No Challenge,No,No,3,2225,No,48,No
660608,50,Nyeri,Single,Certificate,fashion,19440,3200,Yes,Yes,Retail,No Capital,Yes,Yes,7,1915,Yes,42,No
673458,45,Kisii,Single,KCSE,Small Business,39502,3700,No,No,Agriculture,No Challenge,Yes,No,4,1595,Yes,30,No
200546,55,Nyeri,Married,KCPE,Farmer,22449,2400,Yes,Yes,Agriculture,High Taxes,Yes,Yes,9,1859,No,41,No
704489,42,Wajir,Married,Certificate,fashion,27070,3000,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2272,No,21,Yes
858761,36,Wajir,Married,Certificate,Shop Attendant,19300,0,No,Yes,Agriculture,No Capital,Yes,Yes,4,1789,No,23,Yes
370784,39,Machakos,Divorced,Certificate,Small Business,20743,1100,Yes,Yes,Casual jobs,High Taxes,Yes,Yes,3,1746,Yes,52,No
331324,44,Mombasa,Married,KCSE,Farmer,27273,4800,No,No,Agriculture,No Challenge,Yes,Yes,6,1460,Yes,33,No
584273,44,Wajir,Married,KCSE,Small Business,9572,1900,No,No,Agriculture,No Challenge,No,No,3,1620,No,32,No
785409,54,Kakamega,Single,KCPE,Vendor,16572,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1799,Yes,30,No
498834,53,Kisii,Married,Diploma,Civil servant,34936,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1338,Yes,20,No
333612,46,Kakamega,Divorced,KCSE,Farmer,13999,800,No,No,Agriculture,No Challenge,No,No,4,2071,No,40,Yes
811413,53,Kisii,Married,KCSE,Farmer,18585,0,No,Yes,Agriculture,Low Customers,Yes,Yes,4,2438,Yes,52,Yes
406081,36,Nairobi,Married,KCSE,Unemployed,1602,300,Yes,No,Agriculture,No Challenge,No,No,5,1763,No,38,No
825084,29,Nyeri,Married,Diploma,Shop Attendant,20491,4100,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1758,No,21,No
243279,57,Machakos,Single,KCSE,Small Business,31179,4900,Yes,Yes,Agriculture,High Taxes,Yes,Yes,3,1090,Yes,57,No
296846,31,Narok,Single,KCSE,Small Business,39416,5500,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1722,Yes,40,No
788332,38,Narok,Married,KCSE,Farmer,17373,1600,Yes,Yes,Retail,Low Customers,No,No,1,1351,No,35,No
504015,50,Kisumu,Married,Graduate,corperative worker,41681,7800,Yes,No,Agriculture,No Challenge,Yes,No,2,2120,Yes,54,No
826448,42,Mombasa,Widowed,Certificate,Small Business,23032,2200,No,No,Agriculture,No Challenge,No,No,6,1356,Yes,26,Yes
522132,57,Machakos,Married,KCPE,Farmer,25179,0,No,No,Agriculture,No Challenge,Yes,No,2,1350,Yes,60,No
193500,26,Nakuru,Married,KCSE,Farmer,20934,3500,Yes,No,Agriculture,No Challenge,No,No,4,1490,No,23,Yes
307772,39,Mombasa,Single,KCPE,Vendor,17742,0,No,Yes,cooperation,Low Customers,Yes,No,7,1491,No,55,No
661446,46,Mombasa,Married,KCSE,Small Business,20801,3600,Yes,No,Agriculture,No Challenge,No,No,4,2651,Yes,34,Yes
184607,41,Nakuru,Married,Certificate,fashion,16562,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1544,Yes,47,No
869305,45,Nairobi,Divorced,KCSE,Unemployed,5485,1000,Yes,No,Agriculture,No Challenge,No,No,6,2507,No,50,No
433840,57,Mombasa,Married,Certificate,fashion,20559,0,No,Yes,food Vendoring,No Capital,No,No,4,1482,No,39,No
947942,59,Nairobi,Married,Certificate,Small Business,42552,6000,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2447,No,46,No
220076,38,Mombasa,Married,Certificate,Shop Attendant,26625,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1451,No,39,No
158692,43,Kisumu,Married,KCSE,Unemployed,2998,1300,No,No,Agriculture,No Challenge,No,No,5,1418,No,30,No
755129,46,Kakamega,Married,KCSE,Casual Labour,22136,2300,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1527,No,45,Yes
817104,61,Narok,Married,KCPE,Farmer,11581,0,No,No,Agriculture,No Challenge,No,No,5,1682,No,20,No
902242,68,Nyeri,Married,KCSE,Small Business,18728,0,No,Yes,Retail,No Capital,Yes,Yes,6,1456,No,47,No
261081,37,Machakos,Married,Graduate,Small Business,22963,4100,No,No,Agriculture,No Challenge,Yes,Yes,3,1927,Yes,39,Yes
211718,51,Wajir,Divorced,Diploma,Civil servant,38721,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1736,Yes,55,Yes
453076,41,Nairobi,Married,KCSE,Small Business,23171,0,No,Yes,Retail,High Taxes,Yes,Yes,3,1823,Yes,20,No
624480,25,Nyeri,Married,KCSE,Casual Labour,14586,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1996,No,50,No
136413,43,Nairobi,Married,KCSE,Casual Labour,15617,2500,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1307,No,36,No
243888,44,Kakamega,Single,KCSE,Small Business,24364,0,No,Yes,Casual jobs,No Capital,Yes,Yes,3,1607,No,56,No
663370,27,Machakos,Married,KCPE,Farmer,13091,0,No,No,Agriculture,No Challenge,No,No,8,1797,No,30,No
951480,50,Nakuru,Married,Certificate,beauty,30905,3900,Yes,No,Agriculture,No Challenge,Yes,Yes,8,1423,Yes,32,Yes
747418,39,Wajir,Single,Graduate,Civil servant,50254,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1766,No,54,No
675228,46,Nakuru,Married,Diploma,Small Business,35991,4300,Yes,No,Agriculture,No Challenge,Yes,No,6,1351,Yes,24,Yes
787490,39,Kisii,Married,KCSE,Vendor,26181,1400,No,No,Agriculture,No Challenge,No,No,3,1606,Yes,37,Yes
664430,35,Kisumu,Divorced,Certificate,beauty,26739,0,No,Yes,Agriculture,No Capital,Yes,Yes,4,2304,Yes,37,No
622780,42,Wajir,Married,KCSE,Vendor,22845,0,No,Yes,Retail,Low Customers,Yes,Yes,5,1216,No,47,Yes
766015,45,Nyeri,Single,KCSE,Small Business,2680,0,No,No,Agriculture,No Challenge,No,No,4,1657,No,45,Yes
278969,36,Narok,Widowed,Graduate,corperative worker,47007,0,No,Yes,fashion,Poor infrastructure,No,No,3,2493,Yes,47,Yes
523291,45,Wajir,Married,KCSE,Vendor,19506,1300,No,Yes,Casual jobs,Low Customers,Yes,Yes,3,1924,No,40,No
595413,35,Nyeri,Married,KCSE,Small Business,33642,2500,Yes,No,Agriculture,No Challenge,Yes,Yes,4,2031,Yes,56,No
336187,49,Nyeri,Single,KCSE,Casual Labour,18643,2800,Yes,No,Agriculture,No Challenge,Yes,Yes,8,1846,Yes,50,Yes
142056,52,Kisii,Married,Graduate,corperative worker,50640,0,No,No,Agriculture,No Challenge,Yes,Yes,3,2178,No,53,No
151831,33,Nairobi,Married,Certificate,Shop Attendant,14258,1200,No,Yes,food Vendoring,Low Customers,No,No,6,1666,Yes,23,No
945623,44,Kisumu,Married,Certificate,fashion,22146,0,No,No,Agriculture,No Challenge,No,No,1,2132,No,25,Yes
873952,31,Kisumu,Married,KCSE,Vendor,19870,0,No,No,Agriculture,No Challenge,Yes,Yes,5,2555,Yes,47,Yes
526488,47,Kisii,Married,Certificate,Shop Attendant,19689,0,No,Yes,Agriculture,High Competition,No,No,4,1598,Yes,41,No
732405,38,Nakuru,Married,Certificate,beauty,14337,2100,Yes,No,Agriculture,No Challenge,No,No,5,1670,No,36,Yes
376815,45,Nakuru,Married,Diploma,Civil servant,65332,5000,Yes,No,Agriculture,No Challenge,Yes,No,8,1418,Yes,55,Yes
389192,45,Machakos,Married,KCSE,Casual Labour,22051,1700,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1343,No,50,Yes
912395,60,Nairobi,Married,KCSE,Small Business,35339,6900,Yes,Yes,Casual jobs,High Competition,Yes,No,1,2133,Yes,50,Yes
668242,46,Nyeri,Single,Diploma,Civil servant,32058,0,No,No,Agriculture,No Challenge,Yes,Yes,6,1888,Yes,59,No
565525,46,Mombasa,Married,Diploma,Civil servant,44677,8300,No,Yes,Casual jobs,Poor infrastructure,Yes,Yes,4,2076,No,52,No
333192,42,Mombasa,Married,KCSE,Small Business,26320,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1410,No,49,No
457574,61,Nakuru,Married,KCSE,Farmer,21023,0,No,Yes,beauty,Poor infrastructure,Yes,Yes,7,2146,Yes,39,No
625005,53,Nairobi,Married,Graduate,Small Business,17256,0,No,No,Agriculture,No Challenge,No,No,7,1565,No,43,Yes
373820,39,Nairobi,Married,KCSE,Farmer,19039,0,No,No,Agriculture,No Challenge,Yes,Yes,0,1932,Yes,56,No
280882,43,Narok,Single,KCSE,Small Business,29308,1300,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1925,Yes,43,No
218696,55,Nairobi,Married,KCSE,Unemployed,3593,0,No,No,Agriculture,No Challenge,No,No,1,1413,No,49,No
104994,55,Machakos,Married,Certificate,Shop Attendant,26418,4800,No,Yes,Agriculture,No Capital,No,No,1,1775,No,46,No
890666,36,Nyeri,Divorced,KCSE,Farmer,34196,6800,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1503,No,25,Yes
169300,50,Nyeri,Married,KCSE,Vendor,18353,2000,Yes,No,Agriculture,No Challenge,Yes,No,4,1841,Yes,30,No
406093,44,Kisumu,Married,KCSE,Casual Labour,16900,0,No,No,Agriculture,No Challenge,No,Yes,7,1281,No,34,No
661693,39,Wajir,Married,Diploma,Civil servant,38852,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2770,No,32,No
397016,39,Nairobi,Married,Diploma,Civil servant,45712,8600,No,No,Agriculture,No Challenge,Yes,Yes,1,1932,No,57,No
404359,51,Kisumu,Married,Diploma,Civil servant,33400,6100,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1637,No,53,No
647473,37,Machakos,Married,Certificate,Shop Attendant,13774,900,Yes,No,Agriculture,No Challenge,No,No,5,1598,No,36,No
798802,23,Nyeri,Married,KCSE,Small Business,39914,4900,No,No,Agriculture,No Challenge,Yes,Yes,1,1763,No,40,No
616479,50,Wajir,Married,Diploma,corperative worker,57378,0,No,No,Agriculture,No Challenge,Yes,Yes,7,2008,Yes,20,Yes
544975,35,Wajir,Divorced,Diploma,Shop Attendant,17805,2900,Yes,Yes,Agriculture,Low Customers,No,No,0,1484,No,35,No
927585,32,Narok,Married,Diploma,Small Business,27286,1400,No,No,Agriculture,No Challenge,Yes,Yes,4,1839,No,42,No
439679,37,Wajir,Married,KCSE,Farmer,20039,0,No,Yes,food Vendoring,High Taxes,Yes,Yes,4,2344,Yes,58,No
757941,41,Nyeri,Married,KCSE,Vendor,19274,1400,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2245,No,22,No
151717,44,Machakos,Married,Certificate,Shop Attendant,15812,0,No,No,Agriculture,No Challenge,No,No,6,1429,Yes,31,Yes
102763,29,Kakamega,Married,KCSE,Farmer,25028,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1639,No,48,No
455054,63,Nakuru,Married,KCSE,Vendor,17459,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2207,No,28,Yes
155480,51,Nairobi,Single,Certificate,fashion,13648,2200,Yes,No,Agriculture,No Challenge,No,No,6,1560,No,46,No
794119,40,Kisii,Married,KCSE,Unemployed,4059,0,No,No,Agriculture,Low Customers,No,No,6,2167,No,39,Yes
307139,40,Mombasa,Married,Diploma,Shop Attendant,23938,0,No,No,Agriculture,No Challenge,Yes,Yes,3,2066,No,51,No
218094,43,Nairobi,Married,KCSE,Farmer,28984,0,No,No,Agriculture,No Challenge,No,Yes,3,1427,Yes,55,No
780667,48,Narok,Married,Certificate,Shop Attendant,21613,4000,Yes,No,Agriculture,No Challenge,Yes,Yes,3,2046,No,51,No
851731,34,Wajir,Married,KCSE,Casual Labour,11909,0,No,Yes,Agriculture,No Capital,No,No,4,2301,No,52,No
635352,36,Machakos,Married,Graduate,Civil servant,48517,2700,Yes,Yes,Agriculture,Low Customers,Yes,No,6,2472,Yes,34,No
176848,56,Kakamega,Married,KCSE,Small Business,40844,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1494,No,27,Yes
661836,38,Mombasa,Married,Diploma,corperative worker,42762,0,Yes,Yes,Agriculture,No Capital,Yes,No,5,2903,Yes,23,No
268017,41,Kisumu,Married,KCSE,Unemployed,6503,300,Yes,No,Agriculture,No Challenge,No,No,4,1763,No,59,No
892908,57,Kakamega,Divorced,KCSE,Casual Labour,10508,0,No,No,Agriculture,No Challenge,Yes,No,1,1501,Yes,51,No
544972,49,Nakuru,Married,KCSE,Small Business,33926,4800,No,Yes,Retail,Poor infrastructure,Yes,No,5,2086,Yes,38,No
976533,40,Wajir,Married,Diploma,Small Business,19696,0,No,No,Agriculture,No Challenge,Yes,Yes,2,2071,Yes,45,No
626670,49,Kisii,Married,KCSE,Casual Labour,18689,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1924,No,27,No
581215,51,Wajir,Single,KCSE,Farmer,17730,1400,No,No,Agriculture,No Challenge,Yes,Yes,5,1178,No,56,No
800636,44,Mombasa,Married,KCSE,Vendor,22681,0,No,Yes,food Vendoring,High Taxes,Yes,Yes,4,2108,Yes,39,No
585097,54,Kisii,Single,Graduate,Civil servant,45356,0,No,Yes,Retail,High Competition,Yes,Yes,3,1602,Yes,49,No
603516,62,Nakuru,Married,KCSE,Casual Labour,20180,3300,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1312,No,31,Yes
520162,60,Kisumu,Single,Certificate,Small Business,26159,2900,Yes,No,Agriculture,No Challenge,Yes,Yes,8,2545,Yes,53,No
703986,59,Nyeri,Married,KCSE,Farmer,33507,5200,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2529,Yes,49,Yes
870050,45,Machakos,Married,KCSE,Casual Labour,8533,500,Yes,No,Agriculture,No Challenge,No,No,3,1964,No,43,No
867669,41,Kakamega,Married,KCSE,Vendor,21459,1300,Yes,Yes,Retail,Low Customers,No,No,1,1492,No,41,No
